request_id,provider_key,model,cell_id,domain,demographic,schema_variant,repeat_index,output_mode,output_contract,prompt_sha256,schema_sha256,expected_route,expected_byok,estimated_input_tokens,estimated_output_tokens,estimated_cost_usd
p2-llama4_maverick-C2-S7-087,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S7,87,strict_json,strict_schema,sha256:320a1c3cfc81abce2208649e43f883d46f83c2f02b3e67e263fbca975db4936d,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,258,500,0.0003387000
p2-llama4_maverick-C2-S7-088,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S7,88,strict_json,strict_schema,sha256:320a1c3cfc81abce2208649e43f883d46f83c2f02b3e67e263fbca975db4936d,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,258,500,0.0003387000
p2-llama4_maverick-C2-S7-089,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S7,89,strict_json,strict_schema,sha256:320a1c3cfc81abce2208649e43f883d46f83c2f02b3e67e263fbca975db4936d,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,258,500,0.0003387000
p2-llama4_maverick-C2-S7-090,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S7,90,strict_json,strict_schema,sha256:320a1c3cfc81abce2208649e43f883d46f83c2f02b3e67e263fbca975db4936d,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,258,500,0.0003387000
p2-llama4_maverick-C2-S7-091,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S7,91,strict_json,strict_schema,sha256:320a1c3cfc81abce2208649e43f883d46f83c2f02b3e67e263fbca975db4936d,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,258,500,0.0003387000
p2-llama4_maverick-C2-S7-092,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S7,92,strict_json,strict_schema,sha256:320a1c3cfc81abce2208649e43f883d46f83c2f02b3e67e263fbca975db4936d,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,258,500,0.0003387000
p2-llama4_maverick-C2-S7-093,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S7,93,strict_json,strict_schema,sha256:320a1c3cfc81abce2208649e43f883d46f83c2f02b3e67e263fbca975db4936d,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,258,500,0.0003387000
p2-llama4_maverick-C2-S7-094,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S7,94,strict_json,strict_schema,sha256:320a1c3cfc81abce2208649e43f883d46f83c2f02b3e67e263fbca975db4936d,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,258,500,0.0003387000
p2-llama4_maverick-C2-S7-095,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S7,95,strict_json,strict_schema,sha256:320a1c3cfc81abce2208649e43f883d46f83c2f02b3e67e263fbca975db4936d,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,258,500,0.0003387000
p2-llama4_maverick-C2-S7-096,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S7,96,strict_json,strict_schema,sha256:320a1c3cfc81abce2208649e43f883d46f83c2f02b3e67e263fbca975db4936d,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,258,500,0.0003387000
p2-llama4_maverick-C2-S7-097,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S7,97,strict_json,strict_schema,sha256:320a1c3cfc81abce2208649e43f883d46f83c2f02b3e67e263fbca975db4936d,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,258,500,0.0003387000
p2-llama4_maverick-C2-S7-098,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S7,98,strict_json,strict_schema,sha256:320a1c3cfc81abce2208649e43f883d46f83c2f02b3e67e263fbca975db4936d,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,258,500,0.0003387000
p2-llama4_maverick-C2-S7-099,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S7,99,strict_json,strict_schema,sha256:320a1c3cfc81abce2208649e43f883d46f83c2f02b3e67e263fbca975db4936d,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,258,500,0.0003387000
p2-llama4_maverick-C2-S8-000,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,0,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-001,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,1,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-002,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,2,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-003,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,3,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-004,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,4,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-005,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,5,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-006,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,6,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-007,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,7,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-008,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,8,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-009,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,9,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-010,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,10,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-011,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,11,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-012,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,12,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-013,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,13,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-014,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,14,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-015,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,15,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-016,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,16,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-017,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,17,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-018,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,18,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-019,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,19,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-020,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,20,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-021,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,21,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-022,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,22,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-023,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,23,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-024,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,24,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-025,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,25,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-026,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,26,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-027,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,27,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-028,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,28,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-029,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,29,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-030,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,30,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-031,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,31,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-032,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,32,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-033,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,33,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-034,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,34,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-035,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,35,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-036,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,36,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-037,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,37,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-038,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,38,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-039,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,39,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-040,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,40,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-041,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,41,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-042,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,42,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-043,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,43,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-044,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,44,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-045,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,45,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-046,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,46,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-047,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,47,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-048,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,48,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-049,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,49,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
p2-llama4_maverick-C2-S8-050,llama4_maverick,meta-llama/llama-4-maverick,C2,xray,32bf,S8,50,strict_json,strict_schema,sha256:4eb25bca65e530658826f99eba302c7f29f35c506e6870daf424671b2d2e889b,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,"{""allow_fallbacks"":false,""only"":[""deepinfra""],""require_parameters"":false}",false,282,500,0.0003423000
