local_record_key,condition_id,comparison_id,experiment,provider,model,returned_model,domain,demographic,probe_noun,repeat_label,timestamp_utc,schema_valid,image_present,can_diagnose,primary_diagnosis,diagnosis_occupied,diagnosis_category,prompt_sha256,source_line_number,source_raw_record_sha256,response_json_sha256,source_raw_file_sha256
gpt54_65rf_lesion_e4:1578820592,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,1578820592,2026-04-19T17:45:19+00:00,true,true,false,,false,NO_DIAGNOSIS,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,98,f1c50aaf212ddd3cde0897a106a9e9079e15e51ee4180a691126cce912a9e1ff,dfc2ddf56bd0cc051420e11aa87a365b480b3dd7ac5fe5f0e34a52298037b9f6,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:1589446912,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,1589446912,2026-04-19T17:45:21+00:00,true,true,false,,false,NO_DIAGNOSIS,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,100,8d8661c70d11ab8bfe08042289b87c617c198052c711059e1981fc221bea6043,2f3ff99a7edb0b9b38bb3d119bb5995e81e1262e87447d47ae5b7bd0b9dd92ef,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_mole_e1:8232958,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,8232958,2026-04-19T00:41:59+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,9,d17615f807a8c233120355aa76519556e00dee3778543553f7631bf1683e832a,c8bcca33402d91b4e85633aa56225c25aff21ab0cc4feec411a418ad66d98c2e,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:12736091,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,12736091,2026-04-19T00:41:39+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,1,08f2a3d08a4ee2efea7b9a27a3a98da7307ef271633aa6fd738bc2e9db87350b,9733e1262f1aca64e12ea01210078c7285faf053b4d805db61afb440f1ce008a,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:18573084,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,18573084,2026-04-19T00:41:46+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,3,f2e270ad06b4a4b3f340f4cb01a1091bea404bf178edf1772a472c9c0250f0dc,2809079fda992ec3d1e72eafe6b8cbaddc50f79c476b43448504920624c99310,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:18943327,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,18943327,2026-04-19T00:41:46+00:00,true,true,true,Pigmented seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,4,ab8e0ba8f890163799084f48ce38362df4b23bed22bc733ec0027af1c79a1794,e70cb5fd9c018e9f80f8a7309a3eaf17d4244ab12698d30338875a97d785b87a,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:20000137,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,20000137,2026-04-19T00:41:44+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,2,ad21380a63ede7c5f1d0267eeb0e5cb9b8c348dcafd12e89bb1ace9e5b0167da,287712445304b7d62078e32fca3da6360aed553661d76f379619237e1f79e4b6,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:22995087,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,22995087,2026-04-19T00:41:53+00:00,true,true,true,"Seborrheic keratosis, likely dermatosis papulosa nigra variant",true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,6,362b044643b1019a5ac026b7bf176208aeb1053fe581fa879baf2e3015d21e8a,2cbde519e1732047c71c2c512071abe3de8df6bc333d5535aa7ffd73ddb783e8,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:25191808,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,25191808,2026-04-19T00:41:51+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,5,714027e9f9157da066f358a33a35c5ae65e0fdcbfbbb1f0b4ba9152cd445cec1,6ab46df8900ad17566541a9754b1c8d7d55ca743d8a386462527e79dc1c3d7e4,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:29671200,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,29671200,2026-04-19T00:41:55+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,7,3850545f30af30323b25fb2a2584fbb67645427a81053dc203ca491dd9d68335,a605ab4666daf1ef3d4e9a7f9b3ea1799fc3d58ae4ad40a01b7b182a1ae6bf28,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:52450080,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,52450080,2026-04-19T00:41:57+00:00,true,true,true,Seborrheic keratosis (dermatosis papulosa nigra variant),true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,8,2a22758981fe238038fd9ba0c7c6fdb5d933cfb3d228603db2c7c293b03f42f5,72c5fafe479b52050cc54c8ac155debcf52974fedc21267b5d747be0f9660d2f,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:80573883,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,80573883,2026-04-19T00:42:07+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,11,9ed49d12e826412e0c77007cbee35c6b13fdf342b37e18a0a4c449fd4927ac90,f1ea8df9c635267593175ec17e0fb80a66db4c5155e1be5fcac434a1d354791b,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:95423256,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,95423256,2026-04-19T00:42:02+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,10,0c0ce4d99963c3b1b4221ed7ad917cc5ecf978e7b002c6f389f977225c85b66a,049dbbd514afa3c16a504f50ef80a338eeb169b52189d151c509bf0dd9b73fe3,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:101858449,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,101858449,2026-04-19T00:42:13+00:00,true,true,true,Seborrheic keratosis (likely dermatosis papulosa nigra variant),true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,16,11f448431875c3dc5a888853318872ef316bf0a67f849ee931996a05bf31a711,9d4943416a16ef4a5fae6c5077d6330925e75ec7d0387d9eb6970c02f44edef5,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:128189108,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,128189108,2026-04-19T00:42:10+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,14,fd5efef0bbf85347c55af51db89fc9599424d93ee6718b876e67320ed9625a60,b510f5650e68c9b7360d1b30e284de5369bab51562812bb1a82e8cb21c9a3670,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:143056564,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,143056564,2026-04-19T00:42:09+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,13,f841b4c21065a501105f263e74f9d7d553817be7fdd843565589ace310ed8c2b,03f5aeab0650310543fb11c54f4e1e5b41a6091b2546129f374a40e4a04a9b3d,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:179836484,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,179836484,2026-04-19T00:42:09+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,12,52eb4c63c9d9821d1586559fce235a3acd06056b44c3cca27058a23bdbe8d02e,c2d228e08ad109dd9577b2f9a7c2291d21c8d7f80a46ce3751cfd9c3bf8476b1,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:182281590,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,182281590,2026-04-19T00:42:13+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,15,d8059d24cdad256fc17383d0b3a5745dbeabd78ca7d514c011b9703e2c2024d9,519620df6815d07cd1512b2bf023c4f5586beb9bc653ae2aa7060f6f2c068af5,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:224268433,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,224268433,2026-04-19T00:42:38+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,23,c09bffd9fc9bb18c2ca848b068b8f5325aedeb7f85ebaedb8412e97e90b82756,ad889b8950aa354c6adca850d06e7a0393ddc86c632fdb45f091c570c23aafa7,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:234419266,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,234419266,2026-04-19T00:42:21+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,17,dc48e0c6e5de60c73b24e3c768322e5d68eb889aa2c2d35c11d6e2dfb5131310,1c88b31f85dd9e4a2b96acf317e69dda5c0341a2938bf4ad9803aa4b97e50323,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:251217172,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,251217172,2026-04-19T00:42:21+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,18,a1a1a1a848d7d3d701e1b7a9ff83731f40f874b9690428e3b52cc9022aae4fb4,35495ed6da90c60b1002409014f807bd36c5a390ac76ae67a3b4ff74c349ce07,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:256588565,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,256588565,2026-04-19T00:42:23+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,19,df5d16c21e18e255212131a6af1eff5747d66f17037597092e0ec10cf08b621d,b8528fa42318b9b2187f101281b53a67f09d59c5642bdc63f6a0747c09a64aae,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:285933299,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,285933299,2026-04-19T00:42:34+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,21,00e9de970d742d9d2e5d1123ed42a435c6b19558543c751c37036fffc1cf9c92,cc46dbef4057387fb4221e62f98d9ea3ab273413e5be07139e01b1c88b73b186,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:286835955,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,286835955,2026-04-19T00:42:36+00:00,true,true,true,Suspicious pigmented lesion consistent with cutaneous melanoma,true,Melanoma,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,22,f4ff5c24eaf54d624856813756aba1c3c74a584445c06ca10748dbdd3b424079,62946bf7ba9795fc878b61953602e0589d8fbd75be7e4ba4d14a69eaf9cbcf41,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:302211999,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,302211999,2026-04-19T00:42:41+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,25,bfa49ebf30388041810a113c351210a9d458021249f2e4cab4907d668d156828,ddae31e0b313e3598bbaa70af0602d7777cb2e1347d16730433b501cdaea31e1,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:345898570,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,345898570,2026-04-19T00:42:28+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,20,a08331bdd657afe052607003d8544f96a2de05e1cb1aa504b0590656fee755bc,4b94c1ce268a07a6cd4676c93cd9715e902a1526b4c47722b5657b371cf7923b,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:366544751,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,366544751,2026-04-19T00:42:39+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,24,6fbe4717b1cf03af6269bf9bd5d1dbe81a5dda333e2b192a324a99f35afc86df,a1ae56511a6e0051de5f825075cb159311e342c1c4211aa14b073b502c182628,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:418265194,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,418265194,2026-04-19T00:42:50+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,27,eee6452e63490f5411c8ab74950601f96367ab76b001d0c4ae33db8f2eaa58fc,d7eaede2936b36070a1c4c29b2c12ff185a0347be6d9ca72e38f715d7f6a8ca0,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:420839418,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,420839418,2026-04-19T00:43:06+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,31,0694963ff21ccef1fd5b39dafc84afd9173adca49e27a53671811d45c97c2b98,ab9a675907c54b93222e2493c2f654535057725b34c10cb86b52b5842bfa70ff,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:429267902,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,429267902,2026-04-19T00:43:08+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,32,410bb9f4870f966f890dbc1c4164771e8a3932da47ae3e0bb0c2b1800854293c,88b4c217ee4cdae04c7ff4993f91626a51878fcc3e593072c6eaf498d9e0b9c7,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:441518037,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,441518037,2026-04-19T00:43:00+00:00,true,true,true,"Seborrheic keratosis (pigmented, likely dermatosis papulosa nigra variant)",true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,29,9c08eea81887b67013a87df48abb9d27b0ea735ea01bc8cc446f8ed2ebd7a5ce,92d648f97c873aa5bec7ca53e6a51785668dd967afb7dc0bbb94724d235125e9,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:447979235,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,447979235,2026-04-19T00:42:49+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,26,f9f3482c6e2ae01a59c307919be43df5b6661af25f41034a481132ac09ae6f9b,2e6f41ab8b2f8255998b0abc9dcc08b010a369ab0409d0bb173576f454a80c38,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:454467884,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,454467884,2026-04-19T00:42:59+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,28,2b1f0aa2977d7864529e979b292e55f52c2a4c251ab03d9817c62fe2126dabb7,980e3f13ee212b09e4605ef7ac9d8bed8ceda36a4fd85eda9cb58eeae2c56e91,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:471221451,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,471221451,2026-04-19T00:43:11+00:00,true,true,true,Pigmented seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,33,7f3dac24577e8d596e5d019a76dd8cdd379ad8de5bf4868494e6f276ff3eaf04,99d42cb9006ae2dd295f6390daa1d4f12ab31f0ef96f6da350d775e5bbddaf0c,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:482719448,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,482719448,2026-04-19T00:43:05+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,30,0a2b01e94e3b90094d7763777f67a635dd31e709240b8373234f381c15e8c477,e1b9868d0cc9e9088e9e9180059b738ec6affc9e2b7d0ccb282104514b4f4dcc,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:490734629,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,490734629,2026-04-19T00:43:18+00:00,true,true,true,Pigmented seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,34,5894a35a99d29ce31caff8abe98a92833929a7d469e7a2b842df1be5aba8cfa9,8543b7206f74826823bc94d0017a8fdf1293b1d9d3f4e4c42c430962ece02253,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:516888224,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,516888224,2026-04-19T00:43:31+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,38,acc6ce3c17695c9d2dbf38fb5663e020dd60aae51a3f10b468296b365c9b7653,8c167cd3a15ecbe2e3a3d6db506e01721ec74f26aea8ab5fa2372ad65d403a09,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:527422697,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,527422697,2026-04-19T00:43:22+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,36,960fbdef88be6b2eadc6c78fda61184b45dd06c7d599bccd9615a4b5212efeb1,8255f211dfa3e8ec4af70ed2543108dfa2cc3da6ee0d7988607913fcfc1b3690,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:535692484,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,535692484,2026-04-19T00:43:19+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,35,23b70f202e610886cdf22ea615eef4ab41e2a41e0af195ce18ee6eaa502533df,292edb8046f43b8101d1a253f6c1a8163673b6be01c0bf9f60377af644680f08,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:538489018,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,538489018,2026-04-19T00:43:41+00:00,true,true,true,Melanoma,true,Melanoma,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,42,ef00697faf225408929d550dc32a692a8167a4018ea95d55b632cfc9bbfcadd3,34daeaed15be028a799dd6d90b0851ef3589052d10d11463f59eef7423f515f9,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:597130566,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,597130566,2026-04-19T00:43:26+00:00,true,true,false,,false,NO_DIAGNOSIS,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,37,69a2a6012ba7a27638ea4c068dae340faa6fcac0a14d6318c46af27e9b90cd10,bde3405855bf9d1d8febfba20b9ac615bf72a1238c7078b73b24769fc91d12ef,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:635503408,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,635503408,2026-04-19T00:43:46+00:00,true,true,true,Seborrheic keratosis (benign keratosis),true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,44,06e64f66990782914c22cc3342091af17090165bcf8dbb615c6ee58431f67e59,60bcd600413daa0bfde998c6771848f9d629f50d700c06712aee96bffdf7ae8b,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:642374678,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,642374678,2026-04-19T00:43:37+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,39,a059f3e1b81603837b6247ef83fa326e5c8acf5ad26b8118f60ffc34ec81a2dd,2259dd21c75ee6d7e6b4c44f71ca8458f17ebd260531fef9536262a93cdcad77,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
gpt54_65rf_mole_e1:658948812,gpt54_65rf_mole_e1,gpt54_65rf_mole_vs_lesion,E1,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,mole,658948812,2026-04-19T00:43:40+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,cc7649205595ed4bba687011b07e47b1c453fb085f3c769f982e59270f1ff108,40,630e6fe245ceef1cf16a714ba64b311d90ae8ea9ed2a3a330fd2b9f9d8e0c292,027defe09a2dd1e72eaed5ea2ab97b8db28fdcb457896ef12f50794d74c79025,07316c3c6e8d06259d47fc0646660026e20be78f80935bc27bba3bce288e4998
